timestamp,label,subcarrier_1,subcarrier_2,subcarrier_3,subcarrier_4,subcarrier_5,subcarrier_6,subcarrier_7,subcarrier_8,subcarrier_9,subcarrier_10,subcarrier_11,subcarrier_12,subcarrier_13,subcarrier_14,subcarrier_15,subcarrier_16
45.9,Maya_walking,51.85284,52.88503,53.73209,54.78153,54.80766,54.05648,53.24409,51.66918,50.23857,49.69536,49.27648,49.70765,50.98663,51.87149,52.82610,53.48525
46.0,Maya_walking,52.53461,53.37452,54.58335,54.97703,54.46326,53.85578,52.43102,50.83873,50.07008,49.41449,49.48282,50.60280,51.51389,52.52512,53.48848,53.23853
46.1,Maya_walking,52.99200,54.27997,55.01071,54.75797,54.37877,53.17827,51.50915,50.54793,49.68715,49.38286,50.26957,51.14983,52.15298,53.35430,53.46050,52.99056
46.2,Maya_walking,53.89828,54.91544,54.93288,54.79263,53.87685,52.22065,51.11074,50.08713,49.42233,50.01477,50.80829,51.74013,53.09965,53.54937,53.31408,52.85495
46.3,Maya_walking,54.70542,54.98696,55.08323,54.49551,52.94159,51.73565,50.59992,49.60772,49.86182,50.51692,51.31913,52.74832,53.50898,53.51416,53.34296,52.10796
46.4,Maya_walking,54.92600,55.24351,55.00767,53.63972,52.39637,51.20465,49.93714,49.82845,50.30050,50.92279,52.32961,53.35037,53.58917,53.70284,52.79010,51.22195
46.5,Maya_walking,55.27386,55.39295,54.28402,53.06462,51.87537,50.40038,49.92563,50.17958,50.58236,51.87662,53.09125,53.54436,53.92420,53.37625,51.93142,50.75175
46.6,Maya_walking,55.63832,54.84643,53.71173,52.58251,50.97956,50.15695,50.16935,50.32571,51.42435,52.75497,53.39149,54.00444,53.84253,52.59578,51.45541,50.02828
46.7,Maya_walking,55.30350,54.31023,53.29456,51.65013,50.51840,50.27882,50.17582,51.00775,52.36928,53.14826,53.94891,54.17181,53.18723,52.13793,50.78114,49.12496
46.8,Maya_walking,54.83537,53.97993,52.38231,50.99854,50.51032,50.14946,50.65963,51.96474,52.83725,53.77054,54.35468,53.68188,52.77115,51.54973,49.78323,48.83790
46.9,Maya_walking,54.60868,53.14278,51.57915,50.85938,50.25634,50.40887,51.57303,52.48471,53.48914,54.39008,54.06110,53.32960,52.30037,50.51618,49.30896,48.71576
47.0,Maya_walking,53.89667,52.23624,51.31501,50.49851,50.27870,51.22518,52.11909,53.13018,54.28527,54.31259,53.79194,53.00042,51.29221,49.87949,49.09157,48.37604
47.1,Maya_walking,52.94140,51.86029,50.87037,50.28539,50.94981,51.76945,52.72336,54.05552,54.43112,54.14208,53.62015,52.07712,50.52795,49.57601,48.60528,48.58842
47.2,Maya_walking,52.47332,51.35897,50.43732,50.77149,51.46389,52.30092,53.72318,54.41885,54.37015,54.13436,52.83604,51.22827,50.15204,48.97249,48.56920,49.23144
47.3,Maya_walking,51.94481,50.73451,50.70935,51.22798,51.89578,53.31642,54.28522,54.47293,54.52390,53.53545,51.95128,50.79749,49.46688,48.68932,49.08165,49.56820
47.4,Maya_walking,51.16860,50.77598,51.08335,51.53969,52.86766,54.04651,54.45412,54.77664,54.14510,52.66633,51.48630,50.07037,48.95283,49.03800,49.35298,50.11090
47.5,Maya_walking,50.97669,51.04650,51.26145,52.41164,53.72489,54.32404,54.88819,54.63975,53.34298,52.18998,50.75866,49.35551,49.11381,49.22897,49.74956,51.11400
47.6,Maya_walking,51.12792,51.08526,51.98350,53.34723,54.09910,54.86210,55.00063,53.95277,52.87918,51.50258,49.88507,49.31569,49.21336,49.45771,50.70669,51.72613
47.7,Maya_walking,51.02942,51.61672,52.94362,53.80088,54.70965,55.21653,54.47077,53.52533,52.26981,50.52185,49.64314,49.31718,49.26261,50.31048,51.41875,52.07779
47.8,Maya_walking,51.34123,52.54565,53.45490,54.44914,55.28446,54.87705,54.10224,53.02673,51.23990,50.08854,49.54475,49.18592,49.95893,51.08083,51.81241,52.75764
47.9,Maya_walking,52.18467,53.08924,54.10489,55.20983,55.15779,54.58749,53.74029,52.00850,50.63755,49.89342,49.24240,49.68312,50.74189,51.49586,52.56025,53.09038
48.0,Maya_walking,52.73298,53.70578,55.00614,55.30610,54.96374,54.37995,52.79386,51.26984,50.35374,49.43913,49.50982,50.43155,51.15660,52.26611,53.11603,52.82124
48.1,Maya_walking,53.28362,54.69424,55.32245,55.21961,54.91937,53.56109,51.96027,50.90998,49.77511,49.45993,50.17792,50.82424,51.90309,53.01054,53.02522,52.72838
48.2,Maya_walking,54.30112,55.21467,55.35036,55.33792,54.27621,52.68023,51.54108,50.24133,49.54728,50.00601,50.52792,51.50294,52.79047,53.10500,53.03166,52.53729
48.3,Maya_walking,54.99753,55.35809,55.62180,54.90804,53.39926,52.22173,50.82131,49.77780,49.93629,50.29466,51.09945,52.47898,53.06634,53.20881,53.04077,51.69753
48.4,Maya_walking,55.25165,55.76483,55.43009,54.08672,52.92389,51.49204,50.14913,49.98353,50.14783,50.72650,52.10456,52.92166,53.26084,53.41368,52.37359,50.94711
48.5,Maya_walking,55.76876,55.82200,54.71354,53.61826,52.22535,50.65080,50.15592,50.10590,50.41612,51.69937,52.68939,53.19578,53.64562,52.95803,51.63442,50.48543
48.6,Maya_walking,56.07077,55.25386,54.27597,52.98948,51.26473,50.45462,50.18139,50.19668,51.29743,52.39290,53.02822,53.73435,53.42777,52.27227,51.20834,49.61130
48.7,Maya_walking,55.68648,54.87014,53.75095,51.96630,50.87360,50.38018,50.09119,50.93262,52.05927,52.77844,53.68587,53.76632,52.83520,51.90195,50.38314,48.77461
48.8,Maya_walking,55.37740,54.47642,52.72570,51.40001,50.70123,50.11610,50.63674,51.71772,52.47127,53.51405,53.96470,53.30192,52.53773,51.17241,49.42182,48.55542
48.9,Maya_walking,55.13464,53.50971,52.01481,51.13660,50.28028,50.43769,51.39801,52.13465,53.23981,54.02195,53.65649,53.09055,51.94427,50.14287,49.04482,48.27458
49.0,Maya_walking,54.28349,52.69385,51.67196,50.58459,50.35785,51.12875,51.79809,52.88989,53.94525,53.88928,53.54009,52.66499,50.90702,49.62642,48.68440,47.92411
49.1,Maya_walking,53.40916,52.28737,51.02180,50.41274,50.93580,51.49095,52.49531,53.74950,53.99746,53.87196,53.30393,51.68103,50.27784,49.20556,48.14733,48.26047
49.2,Maya_walking,52.95840,51.57707,50.61014,50.84079,51.24089,52.08956,53.45646,53.98520,54.07844,53.83526,52.43112,50.97282,49.81825,48.51525,48.23965,48.80513
49.3,Maya_walking,52.22879,50.94959,50.85988,51.07222,51.70667,53.09355,53.86343,54.15890,54.23943,53.12481,51.68271,50.49765,49.01650,48.35715,48.67768,49.08029
49.4,Maya_walking,51.42242,51.00284,51.00466,51.37927,52.69227,53.64930,54.11980,54.50425,53.73285,52.37804,51.21543,49.63219,48.61643,48.66153,48.84771,49.78978
49.5,Maya_walking,51.27245,51.05213,51.13668,52.28637,53.36515,53.97428,54.62561,54.23085,53.03014,51.94128,50.33700,49.01299,48.76713,48.71978,49.38906,50.80638
49.6,Maya_walking,51.22210,51.00329,51.90994,53.03735,53.74142,54.60764,54.60070,53.61278,52.64465,51.10062,49.53456,48.99831,48.71271,49.06336,50.38603,51.34348
49.7,Maya_walking,50.99710,51.59544,52.69476,53.44510,54.46248,54.83165,54.10358,53.29642,51.88952,50.16179,49.35197,48.83590,48.84070,49.98176,50.99801,51.86956
49.8,Maya_walking,51.37182,52.36719,53.11269,54.20952,54.92089,54.48529,53.87058,52.66887,50.86931,49.81830,49.09151,48.74327,49.62592,50.63619,51.52768,52.68009
49.9,Maya_walking,52.08366,52.77346,53.87432,54.87377,54.74676,54.34560,53.40451,51.62719,50.38129,49.47437,48.78614,49.34827,50.28708,51.14238,52.43110,52.95056
50.0,Maya_walking,52.45697,53.48707,54.70348,54.88357,54.70563,54.06495,52.40260,51.01961,49.97224,48.97639,49.17436,49.97917,50.74448,52.08561,52.92590,52.81013
50.1,Maya_walking,53.08084,54.43033,54.89829,54.94140,54.62311,53.16168,51.70774,50.56661,49.31278,49.12398,49.73879,50.36549,51.67252,52.77759,52.92430,52.92050
50.2,Maya_walking,54.08059,54.80036,55.05063,55.05790,53.87149,52.41745,51.23370,49.78576,49.21005,49.58862,50.03578,51.22464,52.52250,52.91902,53.15320,52.68987
50.3,Maya_walking,54.60556,55.03818,55.35539,54.50187,53.11929,51.94584,50.37806,49.43784,49.54649,49.78294,50.77687,52.18369,52.80311,53.25286,53.15214,51.88470
50.4,Maya_walking,54.91571,55.50959,55.02719,53.78427,52.67302,51.06570,49.80465,49.62430,49.63019,50.36414,51.78916,52.59161,53.22301,53.48088,52.49167,51.33980
50.5,Maya_walking,55.52276,55.42780,54.38545,53.38461,51.81936,50.29992,49.82743,49.59515,50.01941,51.37026,52.30494,53.07455,53.66603,53.00677,51.96538,50.86550
50.6,Maya_walking,55.69119,54.89944,54.05102,52.60609,50.90583,50.15435,49.68882,49.77183,50.95994,51.96776,52.82505,53.70579,53.40904,52.52996,51.57366,49.91751
50.7,Maya_walking,55.30771,54.64539,53.39116,51.59826,50.59678,49.91505,49.64501,50.59086,51.60769,52.49779,53.60680,53.68388,53.01057,52.24144,50.66379,49.22801
50.8,Maya_walking,55.14504,54.14009,52.34817,51.14003,50.27031,49.65575,50.29355,51.25369,52.12040,53.38370,53.82390,53.38891,52.83978,51.42462,49.83932,49.03298
50.9,Maya_walking,54.82061,53.12320,51.76390,50.74393,49.81297,50.09465,50.93452,51.72329,53.05830,53.82943,53.65238,53.34371,52.16503,50.51458,49.53290,48.60339
51.0,Maya_walking,53.88957,52.44370,51.31875,50.11734,50.01536,50.67714,51.33796,52.65836,53.70845,53.79478,53.73367,52.85121,51.22434,50.11228,49.02910,48.31442
51.1,Maya_walking,53.15168,51.97208,50.56115,50.07026,50.50519,50.99518,52.21597,53.47629,53.81670,53.99666,53.45249,51.93705,50.74735,49.56461,48.52482,48.72499
51.2,Maya_walking,52.67701,51.12882,50.26640,50.43769,50.72330,51.76571,53.15468,53.72545,54.12696,53.94309,52.62089,51.41122,50.18784,48.87741,48.72051,49.11343
51.3,Maya_walking,51.79778,50.60289,50.48799,50.54666,51.34266,52.77064,53.53468,54.12636,54.30361,53.24552,52.07539,50.87183,49.36083,48.84582,49.02049,49.36984
51.4,Maya_walking,51.07094,50.66298,50.48424,50.98042,52.35491,53.26368,54.00413,54.52216,53.78387,52.71137,51.58623,49.95618,49.10310,49.04029,49.13289,50.20412
51.5,Maya_walking,50.96274,50.54862,50.70913,51.94024,52.93625,53.77637,54.59505,54.21369,53.29220,52.29909,50.63807,49.48702,49.18031,49.00634,49.80330,51.12323
51.6,Maya_walking,50.74529,50.55382,51.55951,52.57945,53.46516,54.52702,54.51883,53.79402,52.97866,51.37611,49.98497,49.44132,49.00593,49.47475,50.73089,51.58183
51.7,Maya_walking,50.53288,51.24392,52.22207,53.09727,54.33092,54.69019,54.19734,53.59520,52.13665,50.57783,49.81732,49.14011,49.24653,50.35653,51.23073,52.25498
51.8,Maya_walking,51.02111,51.89306,52.70260,54.02705,54.72632,54.48820,54.12267,52.88475,51.24095,50.29585,49.40962,49.14088,50.03050,50.87248,51.89031,53.05794
51.9,Maya_walking,51.61993,52.31254,53.64193,54.63348,54.65887,54.54018,53.58617,51.94561,50.85878,49.80746,49.17294,49.78044,50.53612,51.48230,52.82113,53.20865
52.0,Maya_walking,51.95817,53.20681,54.42538,54.70837,54.83315,54.20934,52.66059,51.48322,50.31932,49.34989,49.62975,50.24931,51.06366,52.48546,53.18322,53.18206
52.1,Maya_walking,52.75587,54.12239,54.64249,54.99416,54.72725,53.35393,52.14288,50.92446,49.67052,49.59622,50.03686,50.66749,52.07969,53.03989,53.26713,53.35964
52.2,Maya_walking,53.75045,54.47347,55.02328,55.11892,53.99481,52.80951,51.59690,50.12531,49.69103,49.91933,50.32539,51.63652,52.79590,53.23174,53.59901,52.98191
52.3,Maya_walking,54.21940,54.92810,55.37068,54.55525,53.45445,52.30694,50.69700,49.91805,49.91194,50.06570,51.19074,52.47409,53.08760,53.69613,53.46574,52.19894
52.4,Maya_walking,54.72322,55.47694,55.01178,54.05026,53.02283,51.36157,50.27366,50.02368,49.91189,50.77726,52.10173,52.85237,53.65578,53.81418,52.79833,51.75079
52.5,Maya_walking,55.44052,55.34674,54.57225,53.71263,52.08960,50.74688,50.25689,49.88127,50.42905,51.70893,52.54863,53.49047,54.01713,53.30266,52.39512,51.12192
52.6,Maya_walking,55.54938,54.99982,54.34599,52.84804,51.31998,50.60710,49.98401,50.17528,51.32701,52.20263,53.21966,54.07274,53.69320,52.96491,51.88608,50.07676
52.7,Maya_walking,55.31765,54.89590,53.60205,51.96946,51.06329,50.22261,50.03966,50.98671,51.84284,52.86866,53.98750,53.95748,53.43855,52.60183,50.85546,49.46791
52.8,Maya_walking,55.34017,54.31705,52.66738,51.60853,50.59183,50.03904,50.71644,51.49837,52.46715,53.77593,54.08998,53.79979,53.23885,51.64615,50.11729,49.14541
52.9,Maya_walking,54.96071,53.38293,52.22095,51.07896,50.18246,50.54072,51.19734,52.04748,53.45970,54.09251,54.03856,53.77134,52.41404,50.81941,49.72785,48.52242
53.0,Maya_walking,54.08417,52.87491,51.66466,50.47062,50.47871,50.96534,51.64281,53.06641,53.97408,54.15152,54.17945,53.12548,51.54536,50.38106,49.01530,48.27353
53.1,Maya_walking,53.54247,52.32401,50.89589,50.54319,50.82403,51.28526,52.62805,53.75049,54.14224,54.45038,53.74994,52.26474,51.07881,49.62013,48.53027,48.62612
53.2,Maya_walking,53.02802,51.44267,50.73975,50.78992,51.00406,52.17913,53.44343,54.02100,54.57909,54.26173,52.94731,51.79239,50.31280,48.92680,48.70282,48.79049
53.3,Maya_walking,52.08837,51.06647,50.87351,50.82391,51.75468,53.07928,53.80415,54.56858,54.64150,53.56471,52.49223,51.06418,49.45145,48.90520,48.77364,49.04436
53.4,Maya_walking,51.51401,51.07868,50.76362,51.38832,52.68766,53.51326,54.42962,54.87733,54.09205,53.14951,51.84183,50.08519,49.23290,48.87762,48.84101,49.91758
53.5,Maya_walking,51.40250,50.83505,51.11024,52.29979,53.17387,54.18021,54.96549,54.50933,53.73778,52.61184,50.80258,49.67853,49.10685,48.75612,49.56516,50.65748
53.6,Maya_walking,51.04248,50.94552,51.94670,52.81407,53.84442,54.91060,54.80255,54.23441,53.34074,51.57332,50.22796,49.45873,48.80509,49.28662,50.32148,51.07731
53.7,Maya_walking,50.91267,51.65749,52.46297,53.45108,54.72539,54.96459,54.62184,53.99747,52.36388,50.86117,49.92382,48.99565,49.10894,50.01401,50.73350,51.87602
53.8,Maya_walking,51.45772,52.14907,53.03210,54.43002,54.99556,54.88852,54.55506,53.13948,51.55332,50.48634,49.32736,49.05342,49.76297,50.39674,51.51237,52.59432
53.9,Maya_walking,51.89866,52.62062,54.05088,54.90287,55.02954,54.99220,53.86605,52.27607,51.12507,49.79170,49.13436,49.59326,50.09641,51.10960,52.38105,52.67247
54.0,visitor_moving,51.28000,52.96466,53.77230,54.40130,54.11595,52.80749,51.74829,50.55682,49.58723,49.91544,50.64226,51.75193,53.57137,54.69609,55.18141,55.37251
54.1,visitor_moving,52.86980,53.67889,54.23952,54.03192,52.70874,51.59633,50.49119,49.49233,49.78442,50.59916,51.66266,53.46052,54.66633,55.08827,55.27253,54.29914
54.2,visitor_moving,53.59462,54.07715,53.93636,52.61950,51.44023,50.41512,49.40732,49.64645,50.54783,51.58374,53.34087,54.63152,55.00592,55.16281,54.26888,52.71907
54.3,visitor_moving,53.91746,53.82809,52.53831,51.28321,50.32673,49.33127,49.50453,50.48576,51.51482,53.21504,54.58870,54.93466,55.04547,54.23413,52.63769,51.54782
54.4,visitor_moving,53.70670,52.46304,51.12845,50.22486,49.26252,49.36179,50.41108,51.45479,53.08596,54.53536,54.87398,54.92312,54.19195,52.56839,51.42971,50.47619
54.5,visitor_moving,52.39110,50.97888,50.10914,49.19881,49.22131,50.32262,51.40181,52.95668,54.46963,54.82257,54.79866,54.13986,52.51052,51.30799,50.43374,49.78949
54.6,visitor_moving,50.83699,49.98005,49.13742,49.08588,50.22005,51.35345,52.83014,54.39035,54.77845,54.67506,54.07601,52.46265,51.18556,50.38216,49.73448,50.34801
54.7,visitor_moving,49.83885,49.07539,48.95785,50.10384,51.30688,52.70902,54.29721,54.73904,54.55519,53.99931,52.42266,51.06535,50.31968,49.69029,50.22702,51.56165
54.8,visitor_moving,49.00967,48.83895,49.97527,51.25899,52.59548,54.19069,54.70137,54.44157,53.90945,52.38788,50.95016,50.24528,49.65471,50.10966,51.49776,52.67832
54.9,visitor_moving,48.73019,49.83634,51.20667,52.49108,54.07208,54.66224,54.33623,53.80697,52.35521,50.84241,50.15874,49.62499,49.99869,51.42288,52.64140,54.03629
55.0,visitor_moving,49.68962,51.14698,52.39664,53.94335,54.61845,54.24053,53.69317,52.32139,50.74402,50.06066,49.59800,49.89649,51.33692,52.61092,53.92104,55.16535
55.1,visitor_moving,51.07735,52.31220,53.80706,54.56700,54.15513,53.57003,52.28316,50.65620,49.95240,49.57043,49.80487,51.24059,52.58376,53.81574,55.06956,55.09338
55.2,visitor_moving,52.23698,53.66614,54.50530,54.07984,53.44006,52.23749,50.57942,49.83595,49.53903,49.72496,51.13533,52.55662,53.72215,54.96439,55.05528,54.32166
55.3,visitor_moving,53.52371,54.43132,54.01372,53.30615,52.18176,50.51336,49.71385,49.50074,49.65709,51.02323,52.52625,53.64135,54.85144,55.01757,54.21689,53.38617
55.4,visitor_moving,54.34374,53.95508,53.17134,52.11395,50.45688,49.58894,49.45298,49.60081,50.90685,52.48970,53.57359,54.73289,54.97708,54.12569,53.25920,51.87020
55.5,visitor_moving,53.90164,53.03863,52.03275,50.40813,49.46421,49.39377,49.55485,50.78905,52.44442,53.51833,54.61140,54.93093,54.04828,53.12757,51.81674,50.36966
55.6,visitor_moving,52.91077,51.93766,50.36467,49.34255,49.32181,49.51723,50.67278,52.38850,53.47421,54.48987,54.87673,53.98406,52.99405,51.75781,50.28310,49.91968
55.7,visitor_moving,51.82900,50.32358,49.22658,49.23666,49.48538,50.56088,52.32075,53.43917,54.37126,54.81266,53.93165,52.86163,51.69116,50.21001,49.77691,50.11059
55.8,visitor_moving,50.28172,49.11847,49.13865,49.45630,50.45588,52.24078,53.41057,54.25842,54.73767,53.88895,52.73334,51.61514,50.14901,49.63594,50.03480,50.65600
55.9,visitor_moving,49.01974,49.02893,49.42673,50.35981,52.14901,53.38535,54.15380,54.65149,53.85328,52.61201,51.52887,50.09799,49.49987,49.94970,50.58871,52.09243
56.0,visitor_moving,48.90935,49.39342,50.27405,52.04664,53.36022,54.05936,54.55467,53.82157,52.50012,51.43225,50.05429,49.37160,49.85458,50.53118,51.94884,53.76449
56.1,visitor_moving,49.35325,50.19925,51.93554,53.33187,53.97637,54.44848,53.79056,52.39957,51.32597,50.01488,49.25362,49.74953,50.48078,51.81335,53.65821,54.63904
56.2,visitor_moving,50.13526,51.81814,53.29722,53.90537,54.33489,53.75695,52.31159,51.21146,49.97653,49.14781,49.63543,50.43454,51.68848,53.54193,54.57767,55.05430
56.3,visitor_moving,51.69723,53.25356,53.84605,54.21635,53.71772,52.23662,51.09078,49.93605,49.05540,49.51389,50.38930,51.57615,53.41672,54.51979,54.91776,55.03890
56.4,visitor_moving,53.19875,53.79733,54.09570,53.67020,52.17427,50.96651,49.89047,48.97677,49.38711,50.34198,51.47755,53.28434,54.46236,54.79358,54.89884,53.91204
56.5,visitor_moving,53.75738,53.97586,53.61234,52.12338,50.84150,49.83726,48.91150,49.25779,50.28975,51.39307,53.14720,54.40238,54.68295,54.75142,53.84121,52.32612
56.6,visitor_moving,53.85974,53.54279,52.08201,50.71872,49.77448,48.85837,49.12887,50.23021,51.32227,53.00810,54.33718,54.58624,54.59919,53.76691,52.20586,51.23959
56.7,visitor_moving,53.46097,52.04764,50.60105,49.70091,48.81542,49.00340,50.16158,51.26390,52.87011,54.26452,54.50300,54.44508,53.68658,52.09884,51.07829,50.34701
56.8,visitor_moving,52.01729,50.49106,49.61608,48.78008,48.88426,50.08281,51.21600,52.73634,54.18281,54.43198,54.29228,53.59815,52.00460,50.91478,50.26022,49.85923
56.9,visitor_moving,50.39081,49.52036,48.74936,48.77402,49.99359,51.17603,52.60976,54.09116,54.37123,54.14399,53.50020,51.92186,50.75231,50.16429,49.76385,50.60249
57.0,visitor_moving,49.41489,48.72000,48.67471,49.89447,51.14099,52.49294,53.98949,54.31823,54.00321,53.39203,51.84867,50.59414,50.05795,49.67889,50.43975,51.97641
57.1,visitor_moving,48.68871,48.58772,49.78669,51.10769,52.38791,53.87849,54.27004,53.87256,53.27375,51.78255,50.44333,49.94067,49.60235,50.28077,51.86899,53.16606
57.2,visitor_moving,48.51366,49.67222,51.07290,52.29604,53.75961,54.22355,53.75409,53.14625,51.72061,50.30250,49.81273,49.53176,50.12861,51.74964,53.09066,54.49206
57.3,visitor_moving,49.55350,51.03358,52.21791,53.63495,54.17561,53.64915,53.01117,51.65980,50.17372,49.67521,49.46425,49.98589,51.61877,53.01983,54.34047,55.54313
57.4,visitor_moving,50.98711,52.15326,53.50709,54.12333,53.55831,52.87075,51.59711,50.05833,49.52990,49.39686,49.85464,51.47760,52.95072,54.19757,55.40955,55.36826
57.5,visitor_moving,52.10103,53.37894,54.06419,53.48131,52.72774,51.52977,49.95688,49.37921,49.32665,49.73618,51.32805,52.88038,54.06532,55.26482,55.29756,54.48367
57.6,visitor_moving,53.25354,53.99627,53.41705,52.58515,51.45542,49.86909,49.22602,49.25099,49.63101,51.17267,52.80594,53.94497,55.11098,55.22421,54.35197,53.50106
57.7,visitor_moving,53.91833,53.36373,52.44612,51.37231,49.79388,49.07346,49.16767,49.53883,51.01444,52.72486,53.83695,54.95063,55.14537,54.23125,53.34711,52.03205
57.8,visitor_moving,53.31891,52.31362,51.27939,49.72943,48.92475,49.07511,49.45854,50.85658,52.63507,53.74089,54.78682,55.05856,54.12183,53.18605,51.95595,50.63044
57.9,visitor_moving,52.19034,51.17639,49.67333,48.78294,48.97245,49.38833,50.70236,52.53514,53.65564,54.62282,54.96178,54.02321,53.02092,51.87065,50.52925,50.32656
58.0,visitor_moving,51.06384,49.62272,48.65075,48.85961,49.32579,50.55491,52.42436,53.57936,54.46195,54.85371,53.93417,52.85500,51.77419,50.43786,50.17096,50.69560
58.1,visitor_moving,49.57448,48.53035,48.73732,49.26812,50.41694,52.30283,53.50964,54.30731,54.73379,53.85278,52.69157,51.66532,50.35490,50.01417,50.60966,51.36744
58.2,visitor_moving,48.42327,48.60705,49.21228,50.29067,52.17147,53.44371,54.16163,54.60224,53.77660,52.53371,51.54355,50.27834,49.85940,50.51044,51.29851,52.84168
58.3,visitor_moving,48.47091,49.15523,50.17758,52.03190,53.37858,54.02708,54.46011,53.70285,52.38409,51.40921,50.20565,49.70964,50.39750,51.23501,52.70027,54.48606
58.4,visitor_moving,49.09410,50.07841,51.88642,53.31130,53.90514,54.30919,53.62856,52.24481,51.26344,50.13399,49.56746,50.27123,51.17430,52.56365,54.38308,55.25166
58.5,visitor_moving,49.99305,51.73780,53.23914,53.79651,54.15188,53.55084,52.11729,51.10812,50.06038,49.43485,50.13282,51.11343,52.43424,54.26639,55.20112,55.48554
58.6,visitor_moving,51.58914,53.15979,53.70104,53.99109,53.46706,52.00213,50.94573,49.98195,49.31310,49.98418,51.04938,52.31389,54.13719,55.14967,55.36573,55.30034
58.7,visitor_moving,53.07152,53.61780,53.83000,53.37502,51.89914,50.77926,49.89611,49.20270,49.82784,50.97926,52.20371,53.99742,55.09420,55.25489,55.17740,54.05532
58.8,visitor_moving,53.54512,53.67189,53.27314,51.80733,50.61195,49.80076,49.10335,49.66681,50.90047,52.10404,53.84962,55.03175,55.15396,55.04402,54.00702,52.39689
58.9,visitor_moving,53.51992,53.16055,51.72500,50.44710,49.69440,49.01396,49.50432,50.81095,52.01443,53.69673,54.95972,55.06308,54.90272,53.95135,52.30629,51.32124
59.0,visitor_moving,53.03717,51.64986,50.28789,49.57630,48.93276,49.34367,50.70929,51.93364,53.54198,54.87605,54.98161,54.75641,53.88568,52.22579,51.18990,50.52509
59.1,visitor_moving,51.57918,50.13715,49.44653,48.85741,49.18801,50.59481,51.85979,53.38859,54.77933,54.90816,54.60822,53.80793,52.15455,51.05414,50.47050,50.14293
59.2,visitor_moving,49.99718,49.30595,48.78517,49.04011,50.46769,51.79045,53.23963,54.66896,54.84069,54.46130,53.71669,52.09099,50.91701,50.40391,50.08644,50.96533
59.3,visitor_moving,49.15618,48.71311,48.90222,50.32887,51.72282,53.09778,54.54514,54.77663,54.31859,53.61139,52.03291,50.78155,50.32394,50.03779,50.84198,52.38586
59.4,visitor_moving,48.63831,48.77589,50.18009,51.65396,52.96517,54.40888,54.71311,54.18263,53.49222,51.97761,50.65057,50.22999,49.99463,50.72118,52.31664,53.53314
59.5,visitor_moving,48.66193,50.02373,51.58093,52.84325,54.26196,54.64711,54.05541,53.36025,51.92208,50.52644,50.12232,49.95410,50.60563,52.23404,53.50066,54.71417
59.6,visitor_moving,49.86265,51.50109,52.73269,54.10679,54.57567,53.93821,53.21724,51.86321,50.41099,50.00195,49.91310,50.49754,52.13833,53.47113,54.60663,55.58221
59.7,visitor_moving,51.41220,52.63337,53.94629,54.49615,53.83155,53.06563,51.79801,50.30532,49.87068,49.86841,50.39856,52.03056,53.44134,54.50758,55.48900,55.21303
59.8,visitor_moving,52.54437,53.78367,54.40634,53.73515,52.90830,51.72378,50.20974,49.73089,49.81699,50.30960,51.91252,53.40802,54.41851,55.38477,55.18459,54.13747
59.9,visitor_moving,53.62222,54.30467,53.64796,52.74843,51.63834,50.12381,49.58544,49.75609,50.23081,51.78658,53.36804,54.34016,55.27134,55.15310,54.04984,53.04040
60.0,visitor_moving,54.19033,53.56821,52.58926,51.54013,50.04629,49.43743,49.68350,50.16150,51.65555,53.31865,54.27249,55.15107,55.11546,53.97394,52.92563,51.56047
60.1,visitor_moving,53.49358,52.43393,51.42836,49.97526,49.29004,49.59768,50.10028,51.52245,53.25763,54.21467,55.02673,55.06889,53.90958,52.80537,51.52198,50.20510
60.2,visitor_moving,52.28521,51.30307,49.90828,49.14626,49.49786,50.04506,51.39036,53.18344,54.16509,54.90132,55.01119,53.85577,52.68239,51.47528,50.14316,49.99483
60.3,visitor_moving,51.16511,49.84253,49.00875,49.38408,49.99325,51.26214,53.09531,54.12152,54.77778,54.94086,53.81077,52.55965,51.41823,50.09262,49.87334,50.49022
60.4,visitor_moving,49.77499,48.87963,49.25722,49.94188,51.14030,52.99330,54.08120,54.65889,54.85715,53.77222,52.44004,51.34939,50.05167,49.75350,50.43320,51.23961
60.5,visitor_moving,48.76036,49.11891,49.88787,51.02679,52.87830,54.04108,54.54699,54.76015,53.73724,52.32624,51.26807,50.01784,49.63820,50.36528,51.19995,52.70721
60.6,visitor_moving,48.97144,49.82818,50.92289,52.75192,53.99795,54.44386,54.65075,53.70266,52.22047,51.17444,49.98817,49.53006,50.28591,51.16805,52.59061,54.28956
60.7,visitor_moving,49.76004,50.82909,52.61646,53.94870,54.35059,54.53061,53.66521,52.12436,51.06944,49.95944,49.43121,50.19534,51.14095,52.48243,54.20362,54.92855
60.8,visitor_moving,50.74512,52.47469,53.89053,54.26750,54.40196,53.62173,52.03884,50.95473,49.92834,49.34317,50.09461,51.11540,52.38478,54.10749,54.89353,54.98182
60.9,visitor_moving,52.32968,53.82109,54.19409,54.26756,53.56936,51.96403,50.83257,49.89169,49.26675,49.98546,51.08810,52.29910,54.00234,54.86051,54.87464,54.64645
61.0,visitor_moving,53.73870,54.12912,54.13039,53.50577,51.89927,50.70568,49.84662,49.20192,49.87019,51.05590,52.22612,53.89002,54.82623,54.78036,54.52760,53.32211
